TranscriptID	GeneID	ProteinID	Description
XM_014750242.1	LOC106787673	XP_014605728.1	PREDICTED:_Polistes_canadensis_nucleolar_GTP-binding_protein_1_(LOC106787673),_mRNA
XM_014750243.1	LOC106787674	XP_014605729.1	PREDICTED:_Polistes_canadensis_inositol_oxygenase_(LOC106787674),_mRNA
XM_014750244.1	LOC106787675	XP_014605730.1	PREDICTED:_Polistes_canadensis_electron_transfer_flavoprotein-ubiquinone_oxidoreductase,_mitochondrial_(LOC106787675),_mRNA
XM_014750245.1	LOC106787676	XP_014605731.1	PREDICTED:_Polistes_canadensis_bone_morphogenetic_protein_4_(LOC106787676),_mRNA
XM_014750246.1	LOC106787677	XP_014605732.1	PREDICTED:_Polistes_canadensis_phospholipase_D2_(LOC106787677),_mRNA
XM_014750247.1	LOC106787670	XP_014605733.1	PREDICTED:_Polistes_canadensis_G_protein_pathway_suppressor_2_(LOC106787670),_transcript_variant_X2,_mRNA
XM_014750248.1	LOC106787680	XP_014605734.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787680_(LOC106787680),_mRNA
XM_014750249.1	LOC106787681	XP_014605735.1	PREDICTED:_Polistes_canadensis_cubilin-like_(LOC106787681),_mRNA
XM_014750250.1	LOC106787682	XP_014605736.1	PREDICTED:_Polistes_canadensis_transcription_factor_Sp9-like_(LOC106787682),_mRNA
XM_014750251.1	LOC106787683	XP_014605737.1	PREDICTED:_Polistes_canadensis_polypeptide_N-acetylgalactosaminyltransferase_2_(LOC106787683),_transcript_variant_X1,_mRNA
XM_014750252.1	LOC106787683	XP_014605738.1	PREDICTED:_Polistes_canadensis_polypeptide_N-acetylgalactosaminyltransferase_2_(LOC106787683),_transcript_variant_X2,_mRNA
XM_014750253.1	LOC106787683	XP_014605739.1	PREDICTED:_Polistes_canadensis_polypeptide_N-acetylgalactosaminyltransferase_2_(LOC106787683),_transcript_variant_X3,_mRNA
XM_014750254.1	LOC106787684	XP_014605740.1	PREDICTED:_Polistes_canadensis_KRR1_small_subunit_processome_component_homolog_(LOC106787684),_mRNA
XM_014750255.1	LOC106787685	XP_014605741.1	PREDICTED:_Polistes_canadensis_sialin_(LOC106787685),_transcript_variant_X1,_mRNA
XM_014750256.1	LOC106787685	XP_014605742.1	PREDICTED:_Polistes_canadensis_sialin_(LOC106787685),_transcript_variant_X2,_mRNA
XM_014750257.1	LOC106787685	XP_014605743.1	PREDICTED:_Polistes_canadensis_sialin_(LOC106787685),_transcript_variant_X3,_mRNA
XM_014750258.1	LOC106787685	XP_014605744.1	PREDICTED:_Polistes_canadensis_sialin_(LOC106787685),_transcript_variant_X4,_mRNA
XM_014750259.1	LOC106787687	XP_014605745.1	PREDICTED:_Polistes_canadensis_myb-like_protein_X_(LOC106787687),_mRNA
XM_014750260.1	LOC106787686	XP_014605746.1	PREDICTED:_Polistes_canadensis_protein_CLP1_homolog_(LOC106787686),_transcript_variant_X1,_mRNA
XM_014750261.1	LOC106787689	XP_014605747.1	PREDICTED:_Polistes_canadensis_EGF_domain-specific_O-linked_N-acetylglucosamine_transferase_(LOC106787689),_transcript_variant_X1,_mRNA
XM_014750262.1	LOC106787689	XP_014605748.1	PREDICTED:_Polistes_canadensis_EGF_domain-specific_O-linked_N-acetylglucosamine_transferase_(LOC106787689),_transcript_variant_X2,_mRNA
XM_014750263.1	LOC106787690	XP_014605749.1	PREDICTED:_Polistes_canadensis_uncharacterized_protein_At4g17910_(LOC106787690),_transcript_variant_X1,_mRNA
XM_014750264.1	LOC106787690	XP_014605750.1	PREDICTED:_Polistes_canadensis_uncharacterized_protein_At4g17910_(LOC106787690),_transcript_variant_X2,_mRNA
XM_014750265.1	LOC106787691	XP_014605751.1	PREDICTED:_Polistes_canadensis_ATPase_WRNIP1-like_(LOC106787691),_mRNA
XM_014750266.1	LOC106787692	XP_014605752.1	PREDICTED:_Polistes_canadensis_retinal_homeobox_protein_Rx2_(LOC106787692),_mRNA
XM_014750267.1	LOC106787693	XP_014605753.1	PREDICTED:_Polistes_canadensis_cilia-_and_flagella-associated_protein_58-like_(LOC106787693),_mRNA
XM_014750268.1	LOC106787686	XP_014605754.1	PREDICTED:_Polistes_canadensis_protein_CLP1_homolog_(LOC106787686),_transcript_variant_X2,_mRNA
XM_014750269.1	LOC106787694	XP_014605755.1	PREDICTED:_Polistes_canadensis_gustatory_receptor_68a-like_(LOC106787694),_mRNA
XM_014750270.1	LOC106787695	XP_014605756.1	PREDICTED:_Polistes_canadensis_transcription_factor_BTF3_homolog_4_(LOC106787695),_mRNA
XM_014750271.1	LOC106787696	XP_014605757.1	PREDICTED:_Polistes_canadensis_tyrosine--tRNA_ligase,_mitochondrial_(LOC106787696),_transcript_variant_X1,_mRNA
XM_014750272.1	LOC106787696	XP_014605758.1	PREDICTED:_Polistes_canadensis_tyrosine--tRNA_ligase,_mitochondrial_(LOC106787696),_transcript_variant_X2,_mRNA
XM_014750273.1	LOC106787697	XP_014605759.1	PREDICTED:_Polistes_canadensis_protein_SCO1_homolog,_mitochondrial_(LOC106787697),_mRNA
XM_014750274.1	LOC106787698	XP_014605760.1	PREDICTED:_Polistes_canadensis_cyclin_N-terminal_domain-containing_protein_1-like_(LOC106787698),_mRNA
XM_014750275.1	LOC106787699	XP_014605761.1	PREDICTED:_Polistes_canadensis_TOX_high_mobility_group_box_family_member_3-like_(LOC106787699),_transcript_variant_X1,_mRNA
XM_014750276.1	LOC106787699	XP_014605762.1	PREDICTED:_Polistes_canadensis_TOX_high_mobility_group_box_family_member_3-like_(LOC106787699),_transcript_variant_X2,_mRNA
XM_014750277.1	LOC106787701	XP_014605763.1	PREDICTED:_Polistes_canadensis_protein_transport_protein_Sec16A_(LOC106787701),_transcript_variant_X1,_mRNA
XM_014750278.1	LOC106787701	XP_014605764.1	PREDICTED:_Polistes_canadensis_protein_transport_protein_Sec16A_(LOC106787701),_transcript_variant_X2,_mRNA
XM_014750279.1	LOC106787701	XP_014605765.1	PREDICTED:_Polistes_canadensis_protein_transport_protein_Sec16A_(LOC106787701),_transcript_variant_X3,_mRNA
XM_014750280.1	LOC106787701	XP_014605766.1	PREDICTED:_Polistes_canadensis_protein_transport_protein_Sec16A_(LOC106787701),_transcript_variant_X4,_mRNA
XM_014750281.1	LOC106787700	XP_014605767.1	PREDICTED:_Polistes_canadensis_ras-related_protein_Rab-8A_(LOC106787700),_transcript_variant_X1,_mRNA
XM_014750282.1	LOC106787701	XP_014605768.1	PREDICTED:_Polistes_canadensis_protein_transport_protein_Sec16A_(LOC106787701),_transcript_variant_X5,_mRNA
XM_014750283.1	LOC106787701	XP_014605769.1	PREDICTED:_Polistes_canadensis_protein_transport_protein_Sec16A_(LOC106787701),_transcript_variant_X6,_mRNA
XM_014750284.1	LOC106787701	XP_014605770.1	PREDICTED:_Polistes_canadensis_protein_transport_protein_Sec16A_(LOC106787701),_transcript_variant_X7,_mRNA
XM_014750285.1	LOC106787702	XP_014605771.1	PREDICTED:_Polistes_canadensis_thymidylate_kinase_(LOC106787702),_mRNA
XM_014750286.1	LOC106787703	XP_014605772.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X1,_mRNA
XM_014750287.1	LOC106787703	XP_014605773.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X2,_mRNA
XM_014750288.1	LOC106787703	XP_014605774.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X3,_mRNA
XM_014750289.1	LOC106787703	XP_014605775.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X4,_mRNA
XM_014750290.1	LOC106787703	XP_014605776.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X5,_mRNA
XM_014750291.1	LOC106787700	XP_014605777.1	PREDICTED:_Polistes_canadensis_ras-related_protein_Rab-8A_(LOC106787700),_transcript_variant_X2,_mRNA
XM_014750292.1	LOC106787703	XP_014605778.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X6,_mRNA
XM_014750293.1	LOC106787703	XP_014605779.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X7,_mRNA
XM_014750294.1	LOC106787703	XP_014605780.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X8,_mRNA
XM_014750295.1	LOC106787703	XP_014605781.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X9,_mRNA
XM_014750296.1	LOC106787703	XP_014605782.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X10,_mRNA
XM_014750297.1	LOC106787703	XP_014605783.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X11,_mRNA
XM_014750298.1	LOC106787703	XP_014605784.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X12,_mRNA
XM_014750299.1	LOC106787703	XP_014605785.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X13,_mRNA
XM_014750300.1	LOC106787703	XP_014605786.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X14,_mRNA
XM_014750301.1	LOC106787703	XP_014605787.1	PREDICTED:_Polistes_canadensis_5-hydroxytryptamine_receptor_1-like_(LOC106787703),_transcript_variant_X15,_mRNA
XM_014750302.1	LOC106787700	XP_014605788.1	PREDICTED:_Polistes_canadensis_ras-related_protein_Rab-8A_(LOC106787700),_transcript_variant_X3,_mRNA
XM_014750303.1	LOC106787704	XP_014605789.1	PREDICTED:_Polistes_canadensis_protein_ELYS_(LOC106787704),_mRNA
XM_014750304.1	LOC106787705	XP_014605790.1	PREDICTED:_Polistes_canadensis_histone-lysine_N-methyltransferase_EHMT2_(LOC106787705),_mRNA
XM_014750305.1	LOC106787706	XP_014605791.1	PREDICTED:_Polistes_canadensis_dual_specificity_mitogen-activated_protein_kinase_kinase_7-like_(LOC106787706),_mRNA
XM_014750306.1	LOC106787688	XP_014605792.1	PREDICTED:_Polistes_canadensis_ribonucleoside-diphosphate_reductase_large_subunit_(LOC106787688),_transcript_variant_X1,_mRNA
XM_014750307.1	LOC106787707	XP_014605793.1	PREDICTED:_Polistes_canadensis_ATP-binding_cassette_sub-family_F_member_1_(LOC106787707),_mRNA
XM_014750308.1	LOC106787708	XP_014605794.1	PREDICTED:_Polistes_canadensis_adenylate_kinase_8-like_(LOC106787708),_mRNA
XM_014750309.1	LOC106787710	XP_014605795.1	PREDICTED:_Polistes_canadensis_proton-coupled_folate_transporter_(LOC106787710),_transcript_variant_X1,_mRNA
XM_014750310.1	LOC106787710	XP_014605796.1	PREDICTED:_Polistes_canadensis_proton-coupled_folate_transporter_(LOC106787710),_transcript_variant_X2,_mRNA
XM_014750311.1	LOC106787710	XP_014605797.1	PREDICTED:_Polistes_canadensis_proton-coupled_folate_transporter_(LOC106787710),_transcript_variant_X3,_mRNA
XM_014750312.1	LOC106787710	XP_014605798.1	PREDICTED:_Polistes_canadensis_proton-coupled_folate_transporter_(LOC106787710),_transcript_variant_X4,_mRNA
XM_014750313.1	LOC106787710	XP_014605799.1	PREDICTED:_Polistes_canadensis_proton-coupled_folate_transporter_(LOC106787710),_transcript_variant_X5,_mRNA
XM_014750314.1	LOC106787712	XP_014605800.1	PREDICTED:_Polistes_canadensis_mitotic_checkpoint_protein_BUB3_(LOC106787712),_mRNA
XM_014750315.1	LOC106787711	XP_014605801.1	PREDICTED:_Polistes_canadensis_steroid_hormone_receptor_ERR1_(LOC106787711),_transcript_variant_X1,_mRNA
XM_014750316.1	LOC106787713	XP_014605802.1	PREDICTED:_Polistes_canadensis_zinc_finger_CCCH-type_with_G_patch_domain-containing_protein_(LOC106787713),_mRNA
XM_014750317.1	LOC106787715	XP_014605803.1	PREDICTED:_Polistes_canadensis_coiled-coil_domain-containing_protein_50_(LOC106787715),_transcript_variant_X1,_mRNA
XM_014750318.1	LOC106787715	XP_014605804.1	PREDICTED:_Polistes_canadensis_coiled-coil_domain-containing_protein_50_(LOC106787715),_transcript_variant_X2,_mRNA
XM_014750319.1	LOC106787716	XP_014605805.1	PREDICTED:_Polistes_canadensis_box_C/D_snoRNA_protein_1_(LOC106787716),_mRNA
XM_014750320.1	LOC106787717	XP_014605806.1	PREDICTED:_Polistes_canadensis_vesicle-trafficking_protein_SEC22b_(LOC106787717),_mRNA
XM_014750321.1	LOC106787718	XP_014605807.1	PREDICTED:_Polistes_canadensis_mitochondrial_coenzyme_A_transporter_SLC25A42-like_(LOC106787718),_mRNA
XM_014750322.1	LOC106787719	XP_014605808.1	PREDICTED:_Polistes_canadensis_pro-corazonin-like_(LOC106787719),_mRNA
XM_014750323.1	LOC106787720	XP_014605809.1	PREDICTED:_Polistes_canadensis_cytochrome_P450_4C1-like_(LOC106787720),_transcript_variant_X1,_mRNA
XM_014750324.1	LOC106787720	XP_014605810.1	PREDICTED:_Polistes_canadensis_cytochrome_P450_4C1-like_(LOC106787720),_transcript_variant_X2,_mRNA
XM_014750325.1	LOC106787720	XP_014605811.1	PREDICTED:_Polistes_canadensis_cytochrome_P450_4C1-like_(LOC106787720),_transcript_variant_X3,_mRNA
XM_014750326.1	LOC106787711	XP_014605812.1	PREDICTED:_Polistes_canadensis_steroid_hormone_receptor_ERR1_(LOC106787711),_transcript_variant_X3,_mRNA
XM_014750327.1	LOC106787721	XP_014605813.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787721_(LOC106787721),_transcript_variant_X1,_mRNA
XM_014750328.1	LOC106787721	XP_014605814.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787721_(LOC106787721),_transcript_variant_X2,_mRNA
XM_014750329.1	LOC106787721	XP_014605815.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787721_(LOC106787721),_transcript_variant_X3,_mRNA
XM_014750330.1	LOC106787722	XP_014605816.1	PREDICTED:_Polistes_canadensis_uncharacterized_protein_C2orf42_(LOC106787722),_transcript_variant_X1,_mRNA
XM_014750331.1	LOC106787722	XP_014605817.1	PREDICTED:_Polistes_canadensis_uncharacterized_protein_C2orf42_(LOC106787722),_transcript_variant_X2,_mRNA
XM_014750332.1	LOC106787723	XP_014605818.1	PREDICTED:_Polistes_canadensis_barH-like_2_homeobox_protein_(LOC106787723),_transcript_variant_X1,_mRNA
XM_014750333.1	LOC106787723	XP_014605819.1	PREDICTED:_Polistes_canadensis_barH-like_2_homeobox_protein_(LOC106787723),_transcript_variant_X2,_mRNA
XM_014750334.1	LOC106787724	XP_014605820.1	PREDICTED:_Polistes_canadensis_parathyroid_hormone/parathyroid_hormone-related_peptide_receptor-like_(LOC106787724),_transcript_variant_X1,_mRNA
XM_014750335.1	LOC106787711	XP_014605821.1	PREDICTED:_Polistes_canadensis_steroid_hormone_receptor_ERR1_(LOC106787711),_transcript_variant_X4,_mRNA
XM_014750336.1	LOC106787724	XP_014605822.1	PREDICTED:_Polistes_canadensis_parathyroid_hormone/parathyroid_hormone-related_peptide_receptor-like_(LOC106787724),_transcript_variant_X2,_mRNA
XM_014750337.1	LOC106787724	XP_014605823.1	PREDICTED:_Polistes_canadensis_parathyroid_hormone/parathyroid_hormone-related_peptide_receptor-like_(LOC106787724),_transcript_variant_X3,_mRNA
XM_014750338.1	LOC106787724	XP_014605824.1	PREDICTED:_Polistes_canadensis_parathyroid_hormone/parathyroid_hormone-related_peptide_receptor-like_(LOC106787724),_transcript_variant_X4,_mRNA
XM_014750339.1	LOC106787724	XP_014605825.1	PREDICTED:_Polistes_canadensis_parathyroid_hormone/parathyroid_hormone-related_peptide_receptor-like_(LOC106787724),_transcript_variant_X5,_mRNA
XM_014750340.1	LOC106787725	XP_014605826.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787725_(LOC106787725),_mRNA
XM_014750341.1	LOC106787726	XP_014605827.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787726_(LOC106787726),_mRNA
XM_014750342.1	LOC106787727	XP_014605828.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787727_(LOC106787727),_mRNA
XM_014750343.1	LOC106787711	XP_014605829.1	PREDICTED:_Polistes_canadensis_steroid_hormone_receptor_ERR1_(LOC106787711),_transcript_variant_X5,_mRNA
XM_014750344.1	LOC106787728	XP_014605830.1	PREDICTED:_Polistes_canadensis_Krueppel-like_factor_6_(LOC106787728),_transcript_variant_X1,_mRNA
XM_014750345.1	LOC106787728	XP_014605831.1	PREDICTED:_Polistes_canadensis_Krueppel-like_factor_6_(LOC106787728),_transcript_variant_X2,_mRNA
XM_014750346.1	LOC106787730	XP_014605832.1	PREDICTED:_Polistes_canadensis_protein_Shroom-like_(LOC106787730),_transcript_variant_X1,_mRNA
XM_014750347.1	LOC106787730	XP_014605833.1	PREDICTED:_Polistes_canadensis_protein_Shroom-like_(LOC106787730),_transcript_variant_X2,_mRNA
XM_014750348.1	LOC106787516	XP_014605834.1	PREDICTED:_Polistes_canadensis_protein_dachsous_(LOC106787516),_mRNA
XM_014750349.1	LOC106787732	XP_014605835.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787732_(LOC106787732),_mRNA
XM_014750350.1	LOC106787733	XP_014605836.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787733_(LOC106787733),_mRNA
XM_014750351.1	LOC106787711	XP_014605837.1	PREDICTED:_Polistes_canadensis_steroid_hormone_receptor_ERR1_(LOC106787711),_transcript_variant_X6,_mRNA
XM_014750352.1	LOC106787734	XP_014605838.1	PREDICTED:_Polistes_canadensis_probable_JmjC_domain-containing_histone_demethylation_protein_2C_(LOC106787734),_mRNA
XM_014750353.1	LOC106787735	XP_014605839.1	PREDICTED:_Polistes_canadensis_calponin_homology_domain-containing_protein_DDB_G0272472-like_(LOC106787735),_mRNA
XM_014750354.1	LOC106787736	XP_014605840.1	PREDICTED:_Polistes_canadensis_exonuclease_GOR-like_(LOC106787736),_partial_mRNA
XM_014750355.1	LOC106787737	XP_014605841.1	PREDICTED:_Polistes_canadensis_lysine-specific_demethylase_3B_(LOC106787737),_transcript_variant_X1,_mRNA
XM_014750356.1	LOC106787737	XP_014605842.1	PREDICTED:_Polistes_canadensis_lysine-specific_demethylase_3B_(LOC106787737),_transcript_variant_X2,_mRNA
XM_014750357.1	LOC106787737	XP_014605843.1	PREDICTED:_Polistes_canadensis_lysine-specific_demethylase_3B_(LOC106787737),_transcript_variant_X3,_mRNA
XM_014750358.1	LOC106787738	XP_014605844.1	PREDICTED:_Polistes_canadensis_probable_Bax_inhibitor_1_(LOC106787738),_mRNA
XM_014750359.1	LOC106787711	XP_014605845.1	PREDICTED:_Polistes_canadensis_steroid_hormone_receptor_ERR1_(LOC106787711),_transcript_variant_X7,_mRNA
XM_014750360.1	LOC106787739	XP_014605846.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787739_(LOC106787739),_mRNA
XM_014750361.1	LOC106787740	XP_014605847.1	PREDICTED:_Polistes_canadensis_mRNA-capping_enzyme_(LOC106787740),_mRNA
XM_014750362.1	LOC106787741	XP_014605848.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787741_(LOC106787741),_mRNA
XM_014750363.1	LOC106787742	XP_014605849.1	PREDICTED:_Polistes_canadensis_transducin_beta-like_protein_2_(LOC106787742),_mRNA
XM_014750364.1	LOC106787743	XP_014605850.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787743_(LOC106787743),_mRNA
XM_014750365.1	LOC106787744	XP_014605851.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787744_(LOC106787744),_transcript_variant_X1,_mRNA
XM_014750366.1	LOC106787744	XP_014605852.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787744_(LOC106787744),_transcript_variant_X2,_mRNA
XM_014750367.1	LOC106787746	XP_014605853.1	PREDICTED:_Polistes_canadensis_conserved_oligomeric_Golgi_complex_subunit_7_(LOC106787746),_transcript_variant_X1,_mRNA
XM_014750368.1	LOC106787746	XP_014605854.1	PREDICTED:_Polistes_canadensis_conserved_oligomeric_Golgi_complex_subunit_7_(LOC106787746),_transcript_variant_X2,_mRNA
XM_014750369.1	LOC106787747	XP_014605855.1	PREDICTED:_Polistes_canadensis_histone_H3.3-like_(LOC106787747),_mRNA
XM_014750370.1	LOC106787748	XP_014605856.1	PREDICTED:_Polistes_canadensis_serine-rich_adhesin_for_platelets_(LOC106787748),_mRNA
XM_014750371.1	LOC106787745	XP_014605857.1	PREDICTED:_Polistes_canadensis_ultraviolet-B_receptor_UVR8_(LOC106787745),_transcript_variant_X1,_mRNA
XM_014750372.1	LOC106787749	XP_014605858.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787749_(LOC106787749),_transcript_variant_X1,_mRNA
XM_014750373.1	LOC106787749	XP_014605859.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787749_(LOC106787749),_transcript_variant_X2,_mRNA
XM_014750374.1	LOC106787749	XP_014605860.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787749_(LOC106787749),_transcript_variant_X3,_mRNA
XM_014750375.1	LOC106787749	XP_014605861.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787749_(LOC106787749),_transcript_variant_X4,_mRNA
XM_014750376.1	LOC106787749	XP_014605862.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787749_(LOC106787749),_transcript_variant_X5,_mRNA
XM_014750377.1	LOC106787749	XP_014605863.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787749_(LOC106787749),_transcript_variant_X6,_mRNA
XM_014750378.1	LOC106787749	XP_014605864.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787749_(LOC106787749),_transcript_variant_X7,_mRNA
XM_014750379.1	LOC106787750	XP_014605865.1	PREDICTED:_Polistes_canadensis_myb-like_protein_D_(LOC106787750),_mRNA
XM_014750380.1	LOC106787745	XP_014605866.1	PREDICTED:_Polistes_canadensis_ultraviolet-B_receptor_UVR8_(LOC106787745),_transcript_variant_X2,_mRNA
XM_014750381.1	LOC106787751	XP_014605867.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787751_(LOC106787751),_transcript_variant_X1,_mRNA
XM_014750382.1	LOC106787751	XP_014605868.1	PREDICTED:_Polistes_canadensis_uncharacterized_LOC106787751_(LOC106787751),_transcript_variant_X2,_mRNA
